file,split,per_occ,detections,img_w,img_h,animals,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
2009_002817,train,0.7103466666666667,1,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009_002820,train,0.433424,2,500,375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_002824,train,0.4383813953488372,10,500,430,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,1,0,0,0,0,0
2009_002827,train,0.23648533333333333,3,500,375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2009_002831,train,0.08406586826347305,1,500,334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002835,train,0.539568,1,500,375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002842,train,0.762576,1,500,375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009_002843,train,0.545408,1,500,375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002844,train,0.4570534759358289,5,500,374,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
2009_002845,train,0.21702702702702703,1,500,333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_002847,train,0.34213333333333334,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_002849,train,0.09811733333333333,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_002850,train,0.33072072072072073,9,500,333,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2009_002851,train,0.0071802325581395345,2,344,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_002853,train,0.18355733333333332,2,500,375,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002855,train,0.6749818181818181,1,500,330,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_002862,train,0.02807207207207207,1,500,333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002867,train,0.4999363395225464,2,377,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2009_002869,train,0.13135714285714287,4,500,252,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2009_002872,train,0.033392,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_002879,train,0.00576,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_002885,train,0.3197333333333333,5,500,375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
2009_002890,train,0.05964794007490637,1,500,267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002893,train,0.8155786666666667,4,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0
2009_002897,train,0.1576774193548387,1,500,341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002901,train,0.13486575342465754,1,500,365,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009_002908,train,0.3332426666666667,1,375,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_002912,train,0.04603921568627451,3,500,357,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2009_002914,train,0.112,1,500,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002917,train,0.26892168674698796,1,500,332,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_002921,train,0.351168,2,500,375,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2009_002932,train,0.19122133333333333,5,500,375,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1
2009_002933,train,0.599664,4,500,375,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002935,train,0.4246573033707865,2,356,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2009_002937,train,0.004119402985074627,1,500,335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002946,train,0.1058978978978979,3,500,333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009_002947,train,0.062102102102102104,1,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_002952,train,0.12360533333333333,10,500,375,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,6,0,0,0,0
2009_002954,train,0.14294933333333334,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2009_002955,train,0.063744,1,375,500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_002957,train,0.34002133333333334,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009_002958,train,0.229504,2,500,375,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2009_002961,train,0.8423740913811008,2,480,321,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2009_002970,train,0.14413813813813814,10,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2009_002971,train,0.2470930930930931,1,500,333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002972,train,0.982416,2,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2009_002976,train,0.4706826666666667,9,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
2009_002980,train,0.24612820512820513,1,312,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002983,train,0.14256533333333332,9,500,375,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2009_002984,train,0.23377066666666665,4,500,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2009_002988,train,0.16664077669902913,5,500,309,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2009_002993,train,0.6712035010940919,11,500,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0
2009_002999,train,0.23740540540540542,1,500,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003000,train,0.3110833333333333,5,500,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2009_003002,train,0.05208,1,500,375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003006,train,0.19796266666666668,2,500,375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2009_003007,train,0.1543003003003003,1,333,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003012,train,0.09702102102102102,2,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2009_003019,train,0.31671641791044775,5,500,402,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2009_003032,train,0.194832,1,500,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003034,train,0.4518858858858859,4,500,333,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003035,train,0.5560213333333334,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009_003039,train,0.5285945945945946,2,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2009_003042,train,0.04956156156156156,4,500,333,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009_003053,train,0.6006678033532253,2,460,306,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003054,train,0.073568,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003056,train,0.3772532729103726,1,331,240,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003064,train,0.5241493333333334,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003066,train,0.17167164179104477,1,500,335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003067,train,0.11122133333333334,1,500,375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003068,train,0.873192513368984,1,500,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009_003075,train,0.22703303303303304,2,500,333,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003077,train,0.4603253333333333,5,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
2009_003078,train,0.3395573333333333,6,500,375,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1
2009_003082,train,0.15206006006006006,2,500,333,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2009_003087,train,0.9398855421686747,2,500,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2009_003088,train,0.07786666666666667,1,500,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003090,train,0.31691228070175437,2,500,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2009_003091,train,0.49511466666666665,2,500,375,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003093,train,0.15539733333333333,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_003095,train,0.512048,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003107,train,0.11499099099099098,1,500,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003108,train,0.18524924924924924,4,500,333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003109,train,0.2794114114114114,1,500,333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003115,train,0.20789304812834225,1,374,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009_003116,train,0.32736,2,500,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2009_003118,train,0.6138922155688623,1,500,334,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003127,train,0.023585585585585586,2,500,333,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2009_003138,train,0.30154354354354357,9,500,333,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003142,train,0.029897590361445785,1,332,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003146,train,0.12172266666666667,1,500,375,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009_003147,train,0.16299701492537313,4,500,335,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003155,train,0.6090986666666667,1,375,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003156,train,0.6491377245508982,2,334,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2009_003157,train,0.1592072072072072,5,333,500,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1
2009_003164,train,0.21294933333333332,2,500,375,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003165,train,0.8019786666666666,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003166,train,0.432608,2,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009_003168,train,0.12298133333333333,1,375,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003172,train,0.09257662337662338,1,500,385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003173,train,0.019946666666666668,2,500,375,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2009_003175,train,0.3786186186186186,5,500,333,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003187,train,0.31468266666666667,1,500,375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003200,train,0.15359633027522937,1,500,327,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003208,train,0.13419760479041917,1,500,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009_003209,train,0.04191157894736842,1,475,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003218,train,0.018508,1,500,500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009_003219,train,0.14460266666666666,1,500,375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003222,train,0.8258649789029536,1,500,474,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003225,train,0.4028216704288939,1,500,443,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003229,train,0.016618666666666667,1,500,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003232,train,0.28625261233019855,1,319,480,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009_003233,train,0.10229253731343284,1,500,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003234,train,0.4130660792951542,1,500,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009_003249,train,0.10754666666666667,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009_003253,train,0.25816,3,375,500,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2009_003257,train,0.19738078291814948,3,500,281,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009_003261,train,0.49999466666666664,3,500,375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2009_003265,train,0.5723543543543543,14,500,333,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,5,0,0,0,0,1
2009_003267,train,0.10552,2,325,500,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003272,train,0.5994933333333333,4,375,500,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0
2009_003277,train,0.6145465465465465,1,500,333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003285,train,0.3762,1,500,330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003290,train,0.25212418300653594,1,306,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003309,train,0.15392,1,500,375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003310,train,0.8686826666666667,3,500,375,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003315,train,0.0019159159159159158,1,500,333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003316,train,0.17522133333333334,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_003317,train,0.49477300613496933,5,500,326,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
2009_003326,train,0.019792,3,500,375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
2009_003327,train,0.2966473029045643,1,500,482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009_003333,train,0.5374867256637168,1,500,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003338,train,0.4944518072289157,7,500,332,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0
2009_003340,train,0.35596385542168674,1,500,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003345,train,0.17430933333333334,1,500,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003349,train,0.3116996996996997,4,500,333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
2009_003350,train,0.600416,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003352,train,0.16061261261261262,5,500,333,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2009_003353,train,0.190336,3,500,375,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003360,train,0.2541386666666667,1,500,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003361,train,0.5235493827160493,5,360,270,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
2009_003363,train,0.45316266666666666,7,500,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2009_003365,train,0.5342222222222223,2,333,500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009_003367,train,0.6518681962590297,2,478,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2009_003369,train,0.10923353293413174,2,334,500,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2009_003377,train,0.5864434389140272,2,500,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2009_003381,train,0.36877710843373496,1,500,332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003383,train,0.6094457831325302,3,500,332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009_003384,train,0.0349277108433735,1,500,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009_003385,train,0.790528,6,500,500,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2009_003386,train,0.02841157645108558,3,338,257,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003395,train,0.556144,2,500,375,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2009_003396,train,0.16023466666666666,1,500,375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003402,train,0.19076307692307692,1,500,325,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003407,train,0.21064864864864866,1,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003416,train,0.1948948948948949,2,500,333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009_003419,train,1.0,1,500,333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003425,train,0.5845401069518716,2,500,374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2009_003430,train,0.5688106666666667,1,375,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009_003436,train,0.664992,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2009_003443,train,0.0009973333333333334,1,500,375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003446,train,0.00784,2,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2009_003447,train,0.3815786666666667,6,500,375,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003454,train,0.11106133333333333,4,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2009_003455,train,0.11721472392638037,1,326,500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009_003458,train,0.469872,3,500,375,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003459,train,0.16999399399399398,4,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
2009_003461,train,0.48633053221288514,1,500,357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003468,train,0.48062933333333335,4,500,375,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
2009_003482,train,0.7533493333333333,6,500,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2009_003488,train,0.30216816816816816,2,333,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003489,train,0.3328586666666667,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003490,train,0.137312,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003492,train,0.06658495480312548,1,305,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003497,train,0.31429918032786885,1,500,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003510,train,0.4153696145124717,1,441,500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009_003511,train,0.022437333333333333,1,500,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003513,train,0.8825066666666667,1,375,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003519,train,0.28117333333333333,2,500,375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003520,train,0.14393393393393394,7,500,333,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0
2009_003522,train,0.15229333333333334,2,500,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009_003524,train,0.17201801801801803,1,500,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003531,train,0.3071893333333333,1,500,375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003533,train,0.237655,1,500,400,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009_003534,train,0.42942933333333333,6,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0
2009_003539,train,0.20371980676328502,1,500,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009_003540,train,0.33609580838323355,2,500,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009_003541,train,0.4416801619433198,2,494,500,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2009_003545,train,0.33102933333333334,8,500,375,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0
2009_003546,train,0.10756756756756757,2,500,333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003555,train,0.258,1,500,338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003562,train,0.5388012048192771,1,332,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003563,train,0.3237237237237237,3,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2009_003572,train,0.08629518072289157,1,500,332,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009_003577,train,0.49578133333333335,12,500,375,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0
2009_003583,train,0.09324266666666667,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_003594,train,0.48787733333333333,4,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2009_003600,train,0.5044378698224852,3,500,338,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003601,train,0.5664924924924924,1,500,333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003605,train,0.9931084337349397,2,500,332,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2009_003608,train,0.13335015772870662,1,500,317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003609,train,0.8026946107784431,2,334,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003613,train,0.059072,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009_003614,train,0.26953066666666664,2,500,375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003624,train,0.6712533333333334,4,500,375,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2009_003629,train,0.8331351351351352,2,500,333,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003634,train,0.09610133333333333,1,500,375,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009_003636,train,0.4924213333333333,5,500,375,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2009_003639,train,0.8437226666666666,1,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009_003644,train,0.6479413333333334,1,500,375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003646,train,0.519984,7,500,375,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2
2009_003647,train,0.552808383233533,1,500,334,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_003652,train,0.12573413897280966,3,500,331,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003654,train,0.5931946666666666,8,500,375,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,3,0,0,0,0
2009_003657,train,0.008373333333333333,2,500,375,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003660,train,0.44250666666666666,3,500,375,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
